id,name,title,organization,groups,num_resources,formats,metadata_modified,license_id,url_portal,first_resource_url,first_resource_format,tema_principal,todos_los_temas,keywords_encontradas,notes_preview
be5674de-46de-43b0-ac3d-e3b7cd45f03a,hidrants-per-als-bombers,Hidrants per als bombers,Ajuntament de València,seguridad,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-19,cc-by,https://opendata.vlci.valencia.es/dataset/hidrants-per-als-bombers,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/222/query?where=1=1&outFields=*&f=json,JSON,nucleo,"nucleo,equipamientos,edificacion","nucleo=bomber,hidrant,incendi; equipamientos=salud,salut; edificacion=edifici",Xarxa d'hidrants de protecció contra incendis.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos  
4d6bd2e6-3c95-4559-8135-682d4e0a913b,fites-bombers-hitos-bomberos,Fites Bombers,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-02-18,cc-by,https://opendata.vlci.valencia.es/dataset/fites-bombers-hitos-bomberos,https://geoportal.valencia.es/server/rest/services/OPENDATA/Trafico/MapServer/239/query?where=1=1&outFields=*&f=json,JSON,nucleo,nucleo,nucleo=bomber,Fites de material elastòmer que flexionen 90º per a l'accés de vehicles de bombers. 
b95f3146-31dc-4d40-b9d5-1273786517e1,estats_liq_ingresos_tot_2021-22_val_clean2,Estat de liquidació d'ingressos,Ajuntament de València,hacienda,1,CSV,2026-04-15,cc-by,https://opendata.vlci.valencia.es/dataset/estats_liq_ingresos_tot_2021-22_val_clean2,https://opendata.vlci.valencia.es/dataset/b95f3146-31dc-4d40-b9d5-1273786517e1/resource/60a63909-93bb-433e-9e73-590a6b52eaac/download/estado_liq_ingresos_total-2022-2026.csv,CSV,vulnerabilidad,vulnerabilidad,vulnerabilidad=ingres,"Publicació que recull, mensualment i de manera sintètica, informació sobre la execució del pressupost d'ingressos i modificacions de crèdit"
68a9d72c-174a-42a0-bc8a-ffebdae70b4a,ingresos-y-gastos-presupuestos,Ingressos i gastos. Pressuposts de 2020 a 2025,Ajuntament de València,hacienda,1,CSV,2026-04-01,cc-by,https://opendata.vlci.valencia.es/dataset/ingresos-y-gastos-presupuestos,https://opendata.vlci.valencia.es/dataset/68a9d72c-174a-42a0-bc8a-ffebdae70b4a/resource/a6a00d7b-45b7-41d9-910e-7746c230e4ee/download/presupuesto_gastos_ingresos.csv,CSV,vulnerabilidad,vulnerabilidad,vulnerabilidad=ingres,Ingressos y gastos prevists per las pressupots dels anys 2020 a 2025
748cc8ac-9834-441f-a3e7-3fd7a434ba9a,1_1,Població en risc de pobresa relativa considerant el llindar nacional de pobresa segons ingressos,Ajuntament de València,sociedad-bienestar,1,XLSX,2026-03-19,cc-by,https://opendata.vlci.valencia.es/dataset/1_1,https://opendata.vlci.valencia.es/dataset/748cc8ac-9834-441f-a3e7-3fd7a434ba9a/resource/f37e1904-8467-4ed0-bf42-b9fbffe53723/download/1_1.xlsx,XLSX,vulnerabilidad,"vulnerabilidad,contexto","vulnerabilidad=ingres,pobresa,pobreza,riesgo,risc; contexto=població,población",Població en risc de pobresa relativa.    Conjunt de dades d'Alt Valor: Dades Estadístiques    
ca18278b-d040-4274-b9c7-c1a9daae54b9,vulnerabilidad-por-barrios,Vulnerabilitat per barris 2021,Ajuntament de València,sociedad-bienestar,3,CSV|GEOJSON|SHP,2026-03-19,cc-by,https://opendata.vlci.valencia.es/dataset/vulnerabilidad-por-barrios,https://opendata.vlci.valencia.es/dataset/ca18278b-d040-4274-b9c7-c1a9daae54b9/resource/ecd13c3a-8860-467f-bdb2-3c0697842db1/download/vulnerabilidad-por-barrios.zip,SHP,vulnerabilidad,"vulnerabilidad,equipamientos,edificacion,contexto","vulnerabilidad=vulnerab; equipamientos=colegio,equipament,hospital,mayor,salud,salut; edificacion=catastr,construcci,edifici; contexto=barri,demograf,edad,edat,població,población","Esta capa conté l'índex de vulnerabilitat en equipaments, demografia, soci-economía i global de cadascun dels barris de la ciutat de València en 2021. * Nom: Nom del barri. * Codbar: Codi del barri. * Districte: Nom del districte. * Ind_Equip: Índex de vulnerabilitat en equipaments: salut (hospitals"
72ad8807-4aa4-4806-a59c-b77bfd83dc79,presupuesto-ingresos-por-codigo-economico,Pressupost ingressos 2023 - 2025 per codi económic,Ajuntament de València,sector-publico,1,CSV,2026-03-16,cc-by,https://opendata.vlci.valencia.es/dataset/presupuesto-ingresos-por-codigo-economico,https://opendata.vlci.valencia.es/dataset/72ad8807-4aa4-4806-a59c-b77bfd83dc79/resource/e67b061c-f6c7-4546-9576-840ff8fca29b/download/presupuesto-ingresos-por-codigo-economico.csv,CSV,vulnerabilidad,vulnerabilidad,vulnerabilidad=ingres,Ingressos previstos al pressupost classificats pel codi econòmic del 2023 al 2025
d8f0efe7-cd64-4df7-ab10-80e5611ee30a,presupuesto-de-ingresos-resumen-por-articulos,Pressupost d'ingressos. Resum per articles 2023 - 2025,Ajuntament de València,hacienda,1,CSV,2026-03-16,cc-by,https://opendata.vlci.valencia.es/dataset/presupuesto-de-ingresos-resumen-por-articulos,https://opendata.vlci.valencia.es/dataset/d8f0efe7-cd64-4df7-ab10-80e5611ee30a/resource/a1a36f65-769c-4f7f-9b55-bfe9d2db554f/download/presupuesto-de-ingresos-resumen-por-articulos.csv,CSV,vulnerabilidad,vulnerabilidad,vulnerabilidad=ingres,Pressupost dels ingressos anuals de 2023 a 2025 resumit per articles
263d3466-f23f-41ca-a710-2a0d87250ea3,presupuesto-de-ingresos-listado-economico,Pressupost d'ingressos. Llistat econòmic 2023 - 2025,Ajuntament de València,hacienda,1,CSV,2026-03-16,cc-by,https://opendata.vlci.valencia.es/dataset/presupuesto-de-ingresos-listado-economico,https://opendata.vlci.valencia.es/dataset/263d3466-f23f-41ca-a710-2a0d87250ea3/resource/0104a091-95c4-452b-835d-27d2a6a9901c/download/presupuesto-de-ingresos-listado-economico.csv,CSV,vulnerabilidad,vulnerabilidad,vulnerabilidad=ingres,Pressupostos dels ingressos anuals de 2023 a 2025 disgregat en un llistat econòmic
d96a7388-6962-41e4-af03-8ca6f5735d17,is-bis-006,Nombre total d'expedients d'ajuda a ciutadans en risc d'exclusió hídrica que s'han obert,Ajuntament de València,sociedad-bienestar,1,CSV,2025-06-13,cc-by,https://opendata.vlci.valencia.es/dataset/is-bis-006,https://datosbi.vlci.valencia.es/pentaho/plugin/cda/api/doQuery?path=/public/vlci/datosabiertos/servicios_sociales_kpi.cda&dataAccessId=sqlServiciosSocialesKpi&_TRUST_USER_=publicoda&outputType=csv&paramid=is-bis-006,CSV,vulnerabilidad,vulnerabilidad,"vulnerabilidad=riesgo,risc","L'Ajuntament de València valora i tramita ajudes econòmiques no periòdiques i de caràcter extraordinari, destinades a pal·liar situacions de necessitat bàsica per a ciutadans en risc d'exclusió hídrica. Este conjunt de dades publica el nombre total d'expedients d'ajuda a ciutadans en risc d'exclusió"
d9043bfc-82b5-42b2-bd62-036a68785d17,is-bis-007,Nombre total d'expedients d'ajuda a ciutadans en risc d'exclusió hídrica que s'han resolt,Ajuntament de València,sociedad-bienestar,1,CSV,2025-06-13,cc-by,https://opendata.vlci.valencia.es/dataset/is-bis-007,https://datosbi.vlci.valencia.es/pentaho/plugin/cda/api/doQuery?path=/public/vlci/datosabiertos/servicios_sociales_kpi.cda&dataAccessId=sqlServiciosSocialesKpi&_TRUST_USER_=publicoda&outputType=csv&paramid=is-bis-007,CSV,vulnerabilidad,vulnerabilidad,"vulnerabilidad=riesgo,risc","L'Ajuntament de València valora i tramita ajudes econòmiques no periòdiques i de caràcter extraordinari, destinades a pal·liar situacions de necessitat bàsica per a ciutadans en risc d'exclusió hídrica. Este conjunt de dades publica el nombre total d'expedients d'ajuda a ciutadans en risc d'exclusió"
8f222f99-1536-478d-95a1-a270865c0edc,is-bis-008,Imports pagats d'expedients d'ajuda a ciutadans en risc d'exclusió hídrica,Ajuntament de València,sociedad-bienestar,1,CSV,2025-06-13,cc-by,https://opendata.vlci.valencia.es/dataset/is-bis-008,https://datosbi.vlci.valencia.es/pentaho/plugin/cda/api/doQuery?path=/public/vlci/datosabiertos/servicios_sociales_kpi.cda&dataAccessId=sqlServiciosSocialesKpi&_TRUST_USER_=publicoda&outputType=csv&paramid=is-bis-008,CSV,vulnerabilidad,vulnerabilidad,"vulnerabilidad=riesgo,risc","L'Ajuntament de València valora i tramita ajudes econòmiques no periòdiques i de caràcter extraordinari, destinades a pal·liar situacions de necessitat bàsica per a ciutadans en risc d'exclusió hídrica. Este conjunt de dades publica els imports pagats d'expedients d'ajuda a ciutadans en risc d'exclu"
e1ebd0a6-1ceb-4252-8dcb-0d0d916bf572,is_sct_230305,Ingressos per recàrrega de targeta de prepagament,Ajuntament de València,,1,CSV,2024-04-29,cc-by,https://opendata.vlci.valencia.es/dataset/is_sct_230305,https://datosbi.vlci.valencia.es/pentaho/plugin/cda/api/doQuery?path=/public/vlci/datosabiertos/movilidad_impulso_vehiculo_electrico.cda&dataAccessId=kpi_vehiculos_electricos&paramkpi=IS_SCT_230305&_TRUST_USER_=publicoda&outputType=csv,CSV,vulnerabilidad,vulnerabilidad,vulnerabilidad=ingres,Ingressos totals en el període per les recàrregues de saldo de targeta de prepagament fetes pels usuaris
a6f5e978-b622-419b-b1a4-b7c6c3fbadb7,income-per-household-and-person,Renda per llar i persona,Ajuntament de València,,3,CSV,2022-11-17,cc-by,https://opendata.vlci.valencia.es/dataset/income-per-household-and-person,https://opendata.vlci.valencia.es/dataset/a6f5e978-b622-419b-b1a4-b7c6c3fbadb7/resource/5a7fd66b-684a-445c-a008-d9685da2e807/download/renda_val.csv,CSV,vulnerabilidad,vulnerabilidad,vulnerabilidad=renta,Mostra difentes tipus de renda des de l'any 2015 fina al 2020:  - Mitjana de la renda per unitat de consum  - Mitja de la renda per unitat de consum  - Renda bruta mitjana per llar  - Renda bruta mitja per persona  - Renda neta mitja per llar  - Renda neta mitja per persona   
0edec075-bce9-4ac9-8c5a-e312fdcd46cf,equipamients-municipals-equipamientos-municipales,Equipamients municipals,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-04-16,cc-by,https://opendata.vlci.valencia.es/dataset/equipamients-municipals-equipamientos-municipales,https://geoportal.valencia.es/server/rest/services/OPENDATA/SociedadBienestar/MapServer/1/query?where=1=1&outFields=*&f=json,JSON,equipamientos,equipamientos,equipamientos=equipament,Recol·lecció de totes les entitats i localitzacions dels diferents servicis que existixen a la ciutat de València. Este dataset ha sigut obtingut a partir de l'apartat Infociudad de la web municipal.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos    C
c83420e6-1553-4873-b2f1-1d86241b88fb,pudsar-sources,Fonts PUSDAR,Ajuntament de València,,1,GEOJSON,2026-04-02,cc-by,https://opendata.vlci.valencia.es/dataset/pudsar-sources,https://opendata.vlci.valencia.es/dataset/c83420e6-1553-4873-b2f1-1d86241b88fb/resource/60173cfc-288a-4fa2-ac16-75c2e09b24be/download/fonts_pusdar-v3.geojson,GeoJSON,equipamientos,equipamientos,"equipamientos=salud,salut",Fonts d'aigua filtrada i refrigerada
b5c2656c-6c1c-413d-a56e-549e52220502,hourly-air-quality-data-since-2016,Dades horaris qualitat de l'aire desde 2016,Ajuntament de València,"medio-ambiente, salud",3,CSV,2026-04-02,cc-by,https://opendata.vlci.valencia.es/dataset/hourly-air-quality-data-since-2016,https://opendata.vlci.valencia.es/dataset/b5c2656c-6c1c-413d-a56e-549e52220502/resource/4be7248b-9597-4017-89af-82a9b6e2382f/download/rvvcca.-datos-horarios-valencia-2016-2021-curt-cas.csv,CSV,equipamientos,equipamientos,equipamientos=salud,"Dades horàries de qualitat de l'aire de les Estacions de la Xarxa de Vigilància de la ciutat de València des de 2016.    Estacions: Av. França, Bulevard Sud, Vaig moldre del Sol, Pista Silla, Politècnic, Vivers, Centre, Conselleria Meteo, Natzaret Meteo, Port València.    Paràmetres: PM1, PM2.5, PM1"
32649714-be6d-466c-9a78-3ad34b700e5d,gei-emissions-data-in-valencia,Dades emissions GEI a València,Ajuntament de València,"medio-ambiente, salud",3,CSV,2026-04-02,cc-by,https://opendata.vlci.valencia.es/dataset/gei-emissions-data-in-valencia,https://opendata.vlci.valencia.es/dataset/32649714-be6d-466c-9a78-3ad34b700e5d/resource/5c8e2d6b-5498-4baa-b804-b52412861541/download/datos-emisiones-gei-en-valencia-val.csv,CSV,equipamientos,equipamientos,equipamientos=salud,"Dades d'emissions de gasos d'efecte d'hivernacle de la ciutat de València, desagregats per sectors, criteris i indicadors.     Paràmetre: CO₂ eq    Font: Climómetre (SITE)"
8e06ce70-64d3-4bb3-b728-da4cc6d1f0af,recursos-socials-dirigits-a-majors,Recursos socials dirigits a majors,Ajuntament de València,sociedad-bienestar,8,CSV|DWG|GEOJSON|GML|KML|SHZ|WFS|WMS,2026-04-01,cc-by,https://opendata.vlci.valencia.es/dataset/recursos-socials-dirigits-a-majors,https://geoportal.valencia.es/server/services/OPENDATA/SociedadBienestar/MapServer/WFSServer?service=WFS&version=1.1.0&request=GetFeature&typename=R.S._majors___R.S._mayores,WFS,equipamientos,equipamientos,equipamientos=mayor,"Recursos socials (administració pública, associacions, empreses de servicis…) en el municipi de València que presten servicis dirigits a persones majors    * Descripción: Descripció del recurs social.  * Titularidad: Titular del recurs, si ho té.  * idnotes: Identificador que enllaça amb la guia de "
c389b148-0fad-46b2-8c7b-f5c5aa866a65,hospitales,Hospitals i altres centres sanitaris 2024,Ajuntament de València,salud,3,CSV|GEOJSON|SHP,2026-03-24,cc-by,https://opendata.vlci.valencia.es/dataset/hospitales,https://opendata.vlci.valencia.es/dataset/c389b148-0fad-46b2-8c7b-f5c5aa866a65/resource/82588e44-2ba8-4038-9bc9-5fb1ce2428d2/download/hospitales.geojson,GeoJSON,equipamientos,equipamientos,"equipamientos=hospital,salud,sanitari",Localització d'hospitals i altres centres sanitaris de la ciutat de València fins a 2024    Conjunt de dades d'Alt Valor: Dades Geoespacials
31d1b1ae-b53c-4bcc-9dee-5ff35dca8881,velocitat-carrers-velocidad-calles,Velocitat Carrers,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/velocitat-carrers-velocidad-calles,https://geoportal.valencia.es/server/rest/services/OPENDATA/Trafico/MapServer/223/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,edificacion,contexto",equipamientos=residenci; edificacion=residencial; contexto=carrer,Informació geogràfica de la velocitat límit dels carrers de València. * Velocitat / Velocidad: Velocitat màxima a la qual es pot circular per este tram. Els camps de text possibles (domini) tenen la següent correspondència: * Peatonal: 0Km (no es pot circular). * Residencial: 20Km (Vianants tenen pr
0a22336d-1826-41b1-921d-aca9972137a6,mapa-soroll-vesprada-mapa-ruido-tarde,Mapa soroll vesprada (2022),Ajuntament de València,"medio-ambiente, salud",5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/mapa-soroll-vesprada-mapa-ruido-tarde,https://geoportal.valencia.es/server/rest/services/OPENDATA/Salud/MapServer/142/query?where=1=1&outFields=*&f=json,JSON,equipamientos,equipamientos,"equipamientos=salud,salut",Índex de soroll associat a la molèstia durant el període vespertí. Nivell sonor mitjà a llarg termini determinat al llarg de tots els períodes vespertins de l'any 2022 (19.00 h. – 23.00 h.). * Gid: Identificador del polígon. * Nivell: Codi de nivell del soroll d'1 a 5.    Gid: Identificador del polí
e65fccdb-ee69-497a-859e-fe517eceaac3,mapa-soroll-nit-mapa-ruido-noche,Mapa soroll nit (2022),Ajuntament de València,"medio-ambiente, salud",5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/mapa-soroll-nit-mapa-ruido-noche,https://geoportal.valencia.es/server/rest/services/OPENDATA/Salud/MapServer/143/query?where=1=1&outFields=*&f=json,JSON,equipamientos,equipamientos,"equipamientos=salud,salut",Índex de soroll associat a la molèstia durant el període nocturn. Nivell sonor mitjà a llarg termini determinat al llarg de tots els períodes nocturns de l'any 2022 (23.00 h.– 07.00 h.). * Gid: Identificador del polígon. * Nivell: Codi de nivell del soroll d'1 a 5.    Font: Geoportal https://geoport
a6575f0f-05b2-492f-bbda-79a2f4316573,mapa-soroll-dia-mapa-ruido-dia,Mapa soroll dia (2022),Ajuntament de València,"medio-ambiente, salud",5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/mapa-soroll-dia-mapa-ruido-dia,https://geoportal.valencia.es/server/rest/services/OPENDATA/Salud/MapServer/158/query?where=1=1&outFields=*&f=json,JSON,equipamientos,equipamientos,"equipamientos=salud,salut",Índex de soroll associat a la molèstia durant el període diürn. Nivell sonor mitjà a llarg termini determinat al llarg de tots els períodes diürns de l'any 2022 (07.00 h. – 19.00 h.). * Gid: Identificador del polígon. * Nivell: Codi de nivell del soroll d'1 a 5.    Font: Geoportal https://geoportal.
fd88b13d-b220-487b-8c32-db8b15e3b844,mapa-soroll-24h-mapa-ruido-24h,Mapa soroll 24h (2022),Ajuntament de València,"medio-ambiente, salud",5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-23,cc-by,https://opendata.vlci.valencia.es/dataset/mapa-soroll-24h-mapa-ruido-24h,https://geoportal.valencia.es/server/rest/services/OPENDATA/Salud/MapServer/144/query?where=1=1&outFields=*&f=json,JSON,equipamientos,equipamientos,"equipamientos=mayor,salud,salut",Índex de soroll associat a la molèstia global. Representa un valor mitjà dels tres períodes dia/ tarde/nit donant major importància als nivells a la vesprada i a la nit per a ser períodes mes sensibles als nivells de soroll (any 2022). * Gid: Identificador del polígon. * Nivell: Codi de nivell del s
ba8a8f49-4c7a-4e8d-9237-5ff7909bf12f,colecamins,Colecamins,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/colecamins,https://geoportal.valencia.es/server/rest/services/OPENDATA/Trafico/MapServer/231/query?where=1=1&outFields=*&f=json,JSON,equipamientos,equipamientos,equipamientos=colegio,Localització de zones colecaminos: zones on transiten grups d'estudiants que caminen junts cap al col·legi al llarg d'un recorregut segur i supervisat.    Font: Geoportal https://geoportal.valencia.es/apps/GeoportalHome/es/inicio/geodatos-abiertos    Conjunt de dades d'Alt Valor: Dades de Mobilitat 
211b1cbe-34bc-419f-bc6c-8d7e4ffed193,cartografia-base-toponimia-toponimia,Cartografia Base Toponímia,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/cartografia-base-toponimia-toponimia,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/142/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,edificacion",equipamientos=mayor; edificacion=construcci,"Sèrie cartogràfica vectorial oficial de referència a escala 1:500, 1:1000 i 1:2000 en 2D, elaborada per la Secció de Cartografia del Servici de Planejament., que representa la realitat topogràfica del TM de València. És una combinació de restitucions fotogramètrica del vol d'agost 2018, vols de 2006"
6ae3f819-1f7a-45f8-9864-ed1f24cdbb31,cartografia-base-quadriculacuadricula-500,Cartografia Base quadrícula 500,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/cartografia-base-quadriculacuadricula-500,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/146/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,edificacion",equipamientos=mayor; edificacion=construcci,"Quadricula 500 del terme municipal de València.    Sèrie cartogràfica vectorial oficial de referència a escala 1:500, 1:1000 i 1:2000 en 2D, elaborada per la Secció de Cartografia del Servici de Planejament., que representa la realitat topogràfica del TM de València. És una combinació de restitucion"
f7cda53e-1830-4c4f-8ebc-bfee21eeb4fa,cartografia-base-quadriculacuadricula-2000,Cartografia Base quadrícula 2000,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/cartografia-base-quadriculacuadricula-2000,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/144/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,edificacion",equipamientos=mayor; edificacion=construcci,"Quadricula 1000 i 2000 del terme municipal de València.    Sèrie cartogràfica vectorial oficial de referència a escala 1:500, 1:1000 i 1:2000 en 2D, elaborada per la Secció de Cartografia del Servici de Planejament., que representa la realitat topogràfica del TM de València. És una combinació de res"
ffaa58de-3cb4-48b9-af07-f4e28fddd084,cartografia-base-orografia,Cartografia Base Orografia,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/cartografia-base-orografia,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/131/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,edificacion",equipamientos=mayor; edificacion=construcci,"Conté l'orografia del terme municipal de València, representada mitjançant corbes de nivell, incloent-hi el seu mètode de creació, data i tipus de corba.    Sèrie cartogràfica vectorial oficial de referència a escala 1:500, 1:1000 i 1:2000 en 2D, elaborada per la Secció de *Cartografia del Servici d"
258e1428-adb6-4955-ad04-9f69da67d0ba,cartografia-base-hidrografia,Cartografia Base Hidrografia,Ajuntament de València,medio-ambiente,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/cartografia-base-hidrografia,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/113/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,edificacion",equipamientos=mayor; edificacion=construcci,"Conté informació sobre la hidrografia del terme municipal de València, incloent-hi el seu mètode de creació, data i tipus d'element hidrogràfic.    Sèrie cartogràfica vectorial oficial de referència a escala 1:500, 1:1000 i 1:2000 en 2D, elaborada per la Secció de Cartografia del Servici de Planejam"
d1c18d9e-bb40-4812-96e5-cc7f32ae869f,cartografia-base-edificis-edificios,Cartografia Base Edificis,Ajuntament de València,urbanismo-infraestructuras,5,GEOJSON|HTML|JSON|KMZ|PBF,2026-03-20,cc-by,https://opendata.vlci.valencia.es/dataset/cartografia-base-edificis-edificios,https://geoportal.valencia.es/server/rest/services/OPENDATA/UrbanismoEInfraestructuras/MapServer/112/query?where=1=1&outFields=*&f=json,JSON,equipamientos,"equipamientos,edificacion","equipamientos=mayor; edificacion=construcci,edifici,manzana","Conté informació sobre la façana dels edificis de cada poma del terme municipal de València, incloent-hi el seu mètode de creació i data.    Sèrie cartogràfica vectorial oficial de referència a escala 1:500, 1:1000 i 1:2000 en 2D, elaborada per la Secció de Cartografia del Servici de Planejament., q"
